from_account,to_account,amount,timestamp,is_fraud
620,898,378.17,2025-01-19 06:43:38.039904,False
772,181,84.28,2025-05-01 06:33:19.558786,False
155,705,45.47,2024-11-23 10:13:23.771813,False
994,914,275.79,2025-03-23 09:32:51.687152,False
466,569,88.67,2024-08-31 18:26:23.874851,False
357,581,154.26,2025-06-12 05:14:35.337173,False
245,824,314.71,2025-07-26 21:18:51.292555,False
53,818,265.99,2025-07-06 16:00:17.343893,False
548,501,459.81,2024-12-26 18:38:46.944401,False
73,732,780.56,2024-09-14 22:37:50.408088,False
254,452,813.42,2024-12-03 21:18:28.539196,False
28,791,381.57,2025-04-24 01:47:19.790241,True
169,499,244.63,2025-07-16 10:23:01.732890,False
359,585,668.07,2025-05-08 20:12:53.013011,False
980,825,290.39,2025-01-02 01:17:35.783663,True
60,721,580.96,2025-04-23 06:58:28.692056,False
264,169,15.29,2025-04-01 23:48:56.168229,False
284,326,41.13,2025-04-11 03:24:32.172334,True
853,230,649.79,2024-11-24 13:02:32.887443,False
929,938,787.06,2025-05-01 00:12:18.185185,True
784,118,754.86,2024-12-17 06:26:39.829013,False
832,575,113.97,2025-01-10 17:53:37.619603,False
532,161,470.8,2025-06-03 14:04:55.402057,False
842,448,222.73,2024-11-10 08:27:33.945393,False
582,768,59.0,2025-01-04 13:36:35.374003,False
363,978,668.67,2024-10-13 00:30:05.376277,True
884,570,880.93,2025-07-16 01:39:57.021760,True
415,862,181.61,2024-10-20 15:31:45.372295,False
692,666,984.76,2024-08-21 05:00:10.673058,True
256,294,147.67,2025-06-23 05:49:57.620519,False
525,293,425.04,2024-11-18 05:50:41.021951,False
694,69,531.12,2025-07-21 06:47:17.265970,False
931,323,636.37,2025-05-29 09:24:33.145418,False
160,530,896.55,2025-04-10 04:59:40.273224,True
74,667,653.43,2025-05-18 09:12:28.877406,False
959,370,17.66,2025-04-19 23:09:42.127185,False
382,685,455.51,2025-07-21 06:43:38.723933,False
635,154,66.58,2024-09-29 05:03:05.860981,False
32,424,732.55,2025-07-20 17:45:51.175063,False
60,718,207.43,2025-04-03 00:56:16.909893,True
856,238,323.75,2024-08-06 17:03:32.108039,False
527,454,445.49,2025-07-03 15:27:15.723626,False
299,636,104.78,2025-05-02 13:49:47.806291,False
973,589,383.18,2024-12-20 15:04:57.251772,False
352,323,240.43,2024-08-18 02:26:29.009218,True
615,65,241.38,2024-12-19 04:31:31.560064,True
565,250,570.46,2024-11-14 14:36:37.865218,False
346,800,17.06,2024-10-16 18:22:42.692452,False
678,704,467.83,2024-08-30 05:35:39.393590,False
732,739,578.88,2025-06-18 20:28:08.062360,False
548,952,117.59,2025-06-18 03:47:28.206294,True
999,692,141.24,2024-09-17 12:30:56.735700,False
585,172,153.76,2024-10-19 01:05:22.290066,True
187,561,381.97,2024-12-05 01:25:52.948420,True
320,757,652.35,2024-10-26 23:17:52.392823,False
891,53,683.68,2024-12-16 14:26:00.439568,False
242,491,751.84,2025-04-26 07:35:48.764256,False
366,729,304.75,2025-03-08 11:34:56.521806,False
693,466,844.6,2024-10-14 07:44:51.399233,False
568,769,535.26,2025-01-05 00:56:01.341801,True
241,351,775.64,2024-12-20 16:03:47.000061,False
456,559,45.1,2025-04-18 04:35:32.071573,True
641,478,461.83,2025-07-25 18:25:11.477972,False
472,228,871.26,2024-08-18 14:34:51.779607,False
720,178,487.48,2024-11-25 17:22:37.634722,False
735,273,305.12,2024-12-17 14:25:45.692994,False
337,808,612.49,2025-02-15 19:16:43.510705,False
806,255,847.4,2024-10-22 23:25:51.162928,False
166,133,996.14,2024-08-29 02:37:31.200732,True
979,506,674.83,2025-02-04 18:47:45.089822,False
741,940,845.53,2024-10-27 12:18:18.891418,False
585,711,180.83,2024-11-12 21:42:22.380632,False
686,543,9.2,2024-12-10 06:54:47.379628,False
724,944,995.44,2025-08-03 09:54:53.757771,True
483,135,291.92,2025-03-07 07:22:10.129167,False
990,280,901.56,2024-10-15 17:46:38.761988,True
153,948,362.09,2025-05-09 04:03:56.300674,False
171,942,869.41,2025-01-11 20:32:04.276729,False
497,533,13.05,2025-05-05 12:52:36.675451,False
416,389,791.37,2025-01-19 02:51:59.911094,True
830,517,755.42,2025-07-26 05:54:38.215226,False
442,671,666.74,2025-01-20 21:19:17.044797,False
584,982,128.12,2024-10-22 07:38:42.069978,False
319,865,174.71,2025-05-15 00:34:20.534938,True
581,588,529.14,2025-04-16 15:18:11.493144,False
348,824,790.9,2024-09-27 09:39:24.008283,False
906,475,139.99,2025-01-05 21:27:21.330971,False
7,58,973.76,2024-09-24 01:14:23.830223,True
668,95,53.86,2024-11-15 06:32:25.367993,False
736,820,9.7,2024-10-07 18:13:51.787675,False
638,754,883.74,2024-11-16 22:32:27.919446,False
378,310,888.9,2025-04-25 04:06:07.524494,True
380,745,576.42,2024-10-30 20:20:53.100077,False
819,734,204.31,2025-01-29 16:31:44.102740,False
428,596,134.26,2025-07-01 11:41:01.110919,False
336,400,361.95,2025-04-29 10:43:40.363614,False
285,57,513.18,2025-05-16 06:12:09.821059,False
208,790,33.5,2024-12-16 23:54:17.065774,False
129,500,911.34,2025-04-06 01:27:54.616001,True
712,600,166.57,2024-12-03 13:54:58.678125,False
542,140,830.27,2024-11-16 08:29:58.443196,False
512,265,52.94,2024-12-01 23:13:12.827395,False
810,216,553.9,2025-03-31 11:14:41.180345,False
51,557,520.47,2025-07-23 18:07:42.605654,False
709,679,749.38,2024-10-26 23:50:40.282951,False
350,427,127.06,2025-04-11 07:43:05.326921,False
772,882,950.77,2025-06-25 04:29:33.669341,True
955,356,692.19,2024-09-06 20:23:53.439064,False
269,264,48.28,2024-10-20 14:59:35.384948,False
655,370,935.78,2025-02-16 09:26:07.285542,True
274,235,224.07,2024-11-14 15:46:40.828796,False
774,682,507.76,2025-07-01 08:34:10.502872,False
649,248,708.14,2025-05-29 20:55:26.462571,False
856,268,551.26,2025-08-05 02:29:49.444642,True
271,974,565.09,2025-01-25 01:21:01.393826,True
343,649,185.37,2025-04-14 04:30:12.250068,True
311,673,485.5,2025-07-06 05:44:47.182149,False
990,547,812.0,2025-02-20 16:51:55.579683,False
657,933,796.82,2025-07-30 09:00:27.575206,False
248,301,979.66,2024-08-29 03:54:30.206330,True
498,456,42.23,2025-06-14 21:48:47.046704,False
279,291,250.09,2025-01-17 23:53:23.932472,False
244,964,49.99,2025-01-27 00:31:25.868715,True
49,127,520.98,2024-10-05 16:11:05.020642,False
432,379,451.1,2024-08-18 17:07:11.408772,False
106,705,713.17,2025-06-20 01:03:52.188106,True
394,575,277.81,2024-12-16 05:11:40.015152,False
174,806,186.09,2025-01-16 02:35:38.490769,True
1000,857,54.58,2025-03-08 18:40:18.022362,False
944,685,254.86,2025-01-30 20:30:50.537501,False
237,188,185.19,2025-02-14 09:13:31.735750,False
885,121,180.43,2025-01-28 10:41:27.615062,False
112,845,999.6,2025-01-22 12:12:47.842882,True
36,698,22.97,2024-12-02 14:20:26.085975,False
426,597,313.23,2024-09-15 20:23:43.461212,False
910,527,15.6,2025-06-01 17:49:52.085556,False
515,387,163.65,2025-08-04 18:36:48.897601,False
416,510,419.31,2025-05-13 08:36:19.275101,False
235,771,33.83,2025-03-13 06:31:51.301642,False
682,391,718.32,2025-01-02 07:31:07.131182,False
494,266,274.49,2024-11-18 06:41:37.690104,False
712,339,385.72,2025-03-09 09:41:31.501748,False
627,821,466.48,2025-05-21 13:09:08.740205,False
887,143,122.04,2024-10-28 07:52:53.342808,False
195,47,813.39,2024-11-04 02:21:24.564224,False
166,772,447.36,2025-06-26 13:39:16.395834,False
307,199,163.49,2025-02-05 13:30:51.360303,False
29,895,611.78,2025-05-25 00:45:49.080164,False
969,640,81.41,2025-01-12 18:02:45.849324,False
187,510,222.48,2024-08-27 06:27:52.441243,False
930,447,10.25,2025-06-08 05:06:14.100856,False
796,15,209.5,2024-11-08 07:36:08.522902,False
412,287,214.07,2025-07-21 14:53:56.227274,False
905,592,733.86,2024-11-27 02:06:38.597734,True
915,320,664.91,2025-08-05 03:03:36.417192,True
50,399,211.85,2025-04-29 22:42:47.429376,False
704,743,750.43,2025-01-25 08:29:10.219341,False
994,169,995.59,2025-05-03 08:20:17.298847,True
958,436,993.79,2025-06-20 09:23:15.712633,True
96,853,336.04,2024-11-03 09:27:18.490181,False
469,326,710.06,2025-06-09 03:22:05.311160,True
171,329,755.9,2024-09-05 19:07:20.506339,False
172,96,395.14,2024-10-08 21:24:12.999849,False
139,346,212.71,2025-07-09 11:16:19.049425,False
711,39,315.92,2025-01-12 08:23:30.852078,False
366,700,576.57,2024-11-20 22:00:29.735765,False
508,592,424.87,2024-12-06 15:19:17.095551,False
578,254,8.51,2025-02-13 10:54:54.247337,False
93,40,812.59,2024-08-15 23:56:19.965056,False
35,211,31.18,2024-11-12 21:57:56.345674,False
635,299,8.89,2025-02-19 17:18:21.074336,False
583,401,188.3,2024-09-25 14:37:12.459684,False
192,323,523.94,2025-05-12 18:15:54.865152,False
505,294,732.3,2024-08-24 21:21:42.188342,False
22,329,680.85,2025-01-23 10:45:03.160680,False
598,519,620.27,2025-05-12 05:43:08.037173,False
608,615,880.22,2025-07-08 03:25:36.311458,True
542,246,535.98,2024-12-24 16:51:37.836215,False
11,909,602.17,2025-06-12 06:07:04.365307,False
798,780,737.95,2025-04-26 13:58:39.927909,False
194,658,269.76,2025-06-08 17:05:25.077570,False
771,605,984.78,2024-09-26 06:53:39.155627,True
276,907,906.38,2024-09-23 14:18:09.119474,True
109,1002,510.7,2025-05-31 04:37:43.451152,True
578,650,5.58,2024-08-23 02:03:49.557694,True
202,691,366.55,2025-01-20 08:42:55.513780,False
40,260,922.11,2025-06-12 22:37:05.406364,True
587,908,462.28,2025-08-02 23:43:51.861197,False
675,275,883.57,2025-05-15 21:34:35.393500,False
195,375,838.43,2025-06-05 00:37:12.459303,True
479,967,140.0,2025-04-13 06:02:07.637592,False
248,52,407.33,2024-11-27 23:56:26.374014,False
204,504,823.27,2025-03-25 11:01:24.734110,False
777,684,370.59,2024-12-26 04:55:02.518800,True
266,223,260.17,2024-09-07 23:58:22.652351,False
425,744,310.2,2025-02-12 15:37:36.222094,False
228,521,530.1,2025-07-20 01:27:14.702389,True
444,225,286.94,2025-04-14 21:35:56.469930,False
89,861,341.97,2025-03-06 03:22:15.967558,True
131,783,661.86,2025-01-05 12:55:16.290896,False
408,1000,779.25,2025-06-23 16:56:51.121647,False
856,260,946.31,2024-09-04 15:26:27.331204,True
77,225,543.39,2024-11-10 10:40:10.115368,False
236,58,426.27,2024-10-28 22:00:27.214830,False
605,180,824.85,2024-09-27 12:18:19.186366,False
60,909,59.44,2025-03-07 07:16:29.983946,False
746,622,61.83,2025-06-01 07:30:00.555965,False
91,753,836.59,2025-04-21 15:55:36.919009,False
994,25,866.29,2024-09-26 05:12:26.979883,False
404,894,873.52,2024-09-16 18:48:31.417590,False
556,797,937.81,2025-03-06 18:21:55.157317,True
450,950,391.61,2025-07-17 16:43:33.641271,False
785,270,645.85,2025-07-17 00:21:27.084143,True
413,578,470.59,2024-11-09 23:30:57.175772,False
205,291,878.6,2024-11-14 06:18:00.248967,False
228,754,79.75,2025-03-21 21:27:48.015970,False
408,97,734.47,2025-08-02 21:43:35.768438,False
388,367,661.95,2025-07-31 11:07:24.001206,False
844,422,12.13,2024-11-09 01:38:32.918520,True
867,523,651.0,2024-09-12 23:59:47.211921,False
666,292,523.82,2025-04-07 20:56:18.475757,False
544,958,270.79,2025-07-22 20:13:18.610945,False
132,127,712.26,2025-01-12 07:11:10.930299,False
381,439,70.88,2024-08-18 07:09:35.869723,False
130,393,509.52,2024-10-14 18:19:17.055519,False
970,11,783.83,2024-09-14 11:58:16.001004,False
29,52,128.71,2025-01-27 17:19:20.084521,False
168,499,827.01,2024-12-25 11:34:24.818072,False
397,352,380.21,2025-02-07 13:22:12.997307,False
252,927,212.27,2024-11-09 11:49:55.194716,False
352,652,455.33,2025-04-28 02:22:18.967049,True
496,314,90.18,2025-06-27 00:26:45.500050,True
485,153,31.2,2024-12-24 09:11:07.023697,False
726,130,88.05,2025-01-27 09:07:14.767474,False
895,339,465.76,2025-06-26 01:38:40.013878,True
599,220,751.1,2025-02-06 23:02:50.448495,False
467,217,863.89,2024-10-17 01:49:11.819947,True
810,1,109.52,2024-12-04 13:07:51.261410,False
561,531,260.18,2025-04-12 02:52:39.025565,True
87,877,142.15,2025-06-22 20:40:02.306397,False
125,835,178.76,2024-09-28 18:26:46.893232,False
572,128,85.75,2024-09-15 22:23:21.266135,False
948,977,373.72,2024-11-04 17:02:14.071379,False
863,257,679.71,2024-09-17 02:34:14.305824,True
20,172,148.95,2024-11-03 09:50:51.799492,False
323,945,690.1,2025-06-19 23:39:14.821548,False
696,365,582.46,2025-01-01 00:11:19.787477,True
128,856,75.57,2025-05-13 19:04:29.035141,False
384,977,883.3,2024-10-25 05:47:36.087281,False
734,383,165.09,2025-04-17 17:11:34.543265,False
356,111,843.75,2024-10-14 15:18:46.269997,False
752,683,946.98,2025-07-05 01:22:06.491395,True
323,944,550.23,2024-11-13 04:29:12.917535,True
660,326,737.29,2025-03-20 02:30:14.696482,True
31,393,268.12,2025-03-03 11:17:45.701329,False
964,766,425.59,2025-01-23 02:44:26.305223,True
885,285,473.76,2025-01-18 13:45:59.264736,False
791,4,287.34,2025-02-11 13:21:06.904908,False
83,998,702.41,2024-10-07 04:54:56.266850,True
905,204,50.75,2025-05-08 23:39:41.836875,False
44,336,26.65,2025-06-09 11:15:55.691057,False
162,10,753.74,2024-10-05 16:46:37.007855,False
125,594,33.45,2024-09-13 10:06:23.597673,False
831,270,929.01,2025-01-30 16:35:08.420131,True
932,492,174.77,2024-09-03 02:02:04.556019,True
877,598,124.13,2025-05-09 14:34:44.264233,False
390,667,759.61,2025-03-28 09:41:25.025748,False
272,764,79.85,2025-04-01 20:53:02.671090,False
285,735,45.87,2024-09-18 05:24:09.942625,False
428,53,624.98,2025-06-18 10:05:33.812349,False
379,691,908.26,2024-12-01 17:19:38.307956,True
194,529,247.55,2025-05-15 16:52:42.735976,False
880,190,134.98,2025-07-16 00:22:31.117178,True
246,520,357.61,2024-08-24 05:03:22.519535,False
139,7,836.77,2024-10-07 14:42:36.973802,False
943,386,378.02,2025-02-16 16:40:19.455087,False
311,370,885.1,2024-11-13 22:45:59.583813,False
457,51,779.55,2025-07-05 19:09:33.040514,False
676,999,320.93,2025-05-26 01:54:31.728943,True
485,935,5.96,2024-10-30 04:31:45.318464,True
280,272,716.66,2025-06-25 11:11:38.622678,False
244,89,384.66,2024-09-15 03:18:09.018292,True
630,825,385.96,2024-10-14 20:19:13.634972,False
670,786,801.19,2024-08-16 02:04:27.829556,True
59,375,724.13,2025-02-18 07:03:58.046905,False
307,439,658.38,2024-11-01 10:32:40.963032,False
855,263,815.35,2025-05-04 14:21:51.875237,False
232,968,9.44,2025-05-31 20:16:45.501523,False
122,292,398.67,2025-01-20 05:54:12.936608,False
83,162,156.7,2024-10-03 07:38:37.765516,False
218,417,84.37,2025-05-30 05:19:33.078935,False
883,143,146.06,2025-05-25 10:23:32.225883,False
589,486,148.73,2024-09-25 00:50:20.959963,True
529,87,438.74,2024-11-29 05:40:00.060973,False
495,430,231.79,2025-03-11 13:31:17.809404,False
691,591,464.18,2025-07-07 15:28:26.769671,False
597,607,571.9,2025-01-02 19:13:43.482494,False
921,72,545.16,2024-09-26 02:03:26.667570,True
144,551,600.14,2024-10-06 04:36:45.291646,True
3,954,231.15,2024-12-24 23:41:08.793510,False
638,695,227.48,2025-06-11 18:52:29.214759,False
891,634,46.84,2024-11-17 12:55:32.839886,False
747,897,23.95,2024-10-17 14:35:54.447005,False
169,910,596.11,2025-07-28 15:28:15.755443,False
943,575,42.09,2024-11-21 23:50:19.598537,False
698,372,99.23,2024-11-02 21:23:40.354309,False
303,185,548.84,2025-05-05 07:27:04.383035,False
774,749,156.83,2025-02-20 01:35:27.626827,True
26,642,341.51,2025-05-01 09:52:28.136722,False
488,676,792.84,2024-08-31 06:45:27.619422,False
435,459,409.72,2024-08-06 20:46:06.980952,False
314,914,494.11,2024-08-08 12:39:56.905011,False
10,566,695.01,2025-06-04 12:33:36.002373,False
598,342,105.0,2024-09-14 05:02:06.004351,False
486,596,915.72,2024-12-17 08:09:15.761880,True
109,378,695.86,2025-01-10 19:01:16.343003,False
454,168,127.23,2024-12-01 20:13:19.762464,False
947,378,460.28,2025-03-14 02:50:42.929544,True
6,188,212.04,2024-11-11 21:30:00.154212,False
169,181,190.05,2024-11-29 04:15:07.050097,True
330,788,344.37,2025-05-07 08:34:02.210064,False
380,645,932.16,2024-09-24 13:46:40.559014,True
731,436,113.18,2025-05-24 11:57:34.109759,False
191,617,669.81,2025-01-07 17:01:16.938146,False
676,818,999.64,2025-01-01 11:24:01.286271,True
123,107,78.12,2024-09-10 10:37:08.856966,False
455,622,616.5,2024-08-29 03:23:24.785577,True
475,89,364.75,2024-10-30 02:38:22.430628,True
419,292,447.76,2025-04-25 05:43:49.486378,False
575,646,457.78,2025-07-26 20:11:43.965936,False
956,722,858.3,2025-07-20 19:06:02.332376,False
445,953,973.11,2025-07-15 11:59:33.268528,True
947,887,918.1,2025-03-05 16:11:58.562215,True
319,331,870.29,2024-09-07 08:26:58.179916,False
693,227,464.74,2025-01-22 05:47:24.376397,False
138,582,458.54,2025-04-17 15:54:33.149357,False
292,661,619.33,2025-02-06 00:32:50.499628,True
405,406,291.32,2024-11-26 02:59:08.173500,True
319,258,611.68,2025-02-15 15:23:56.392027,False
275,321,490.85,2025-02-13 09:22:13.771505,False
4,221,470.08,2025-03-04 21:20:43.899787,False
605,737,280.49,2024-12-28 04:36:42.885967,True
420,21,361.37,2024-08-12 13:40:16.154574,False
977,184,322.64,2024-11-11 06:33:36.472780,False
380,795,685.14,2024-12-02 11:39:30.654767,False
837,773,769.13,2024-10-25 17:45:12.032552,False
776,407,86.91,2025-05-18 11:47:20.810780,False
496,736,442.45,2025-05-04 12:59:31.182992,False
347,67,826.11,2025-03-12 05:10:07.637540,False
577,809,728.3,2024-10-11 00:31:22.459638,True
643,136,419.87,2025-03-04 23:59:50.505417,False
284,46,381.22,2025-05-28 21:17:45.334185,False
539,282,783.02,2025-01-29 22:10:49.078185,False
398,90,443.9,2024-12-01 21:58:16.838408,False
1001,600,952.23,2025-05-25 16:16:53.310743,True
552,945,809.93,2024-11-03 08:39:21.830853,False
649,814,658.84,2024-11-24 17:53:03.985922,False
743,102,922.79,2025-02-03 14:06:54.119669,True
218,710,84.46,2025-03-25 12:52:31.687252,False
411,874,143.72,2024-10-15 07:02:41.868121,False
284,684,696.18,2024-12-22 16:27:51.027322,False
87,856,769.7,2025-04-28 10:08:55.050786,False
256,359,301.73,2025-07-13 01:37:11.994540,True
946,161,861.55,2025-06-23 21:10:07.818913,False
614,105,391.43,2025-04-07 04:39:48.961472,True
359,907,572.38,2025-05-24 01:33:16.773888,True
841,810,632.34,2024-10-08 04:41:14.948137,True
199,274,150.14,2024-08-12 22:59:55.702253,False
407,190,585.06,2025-05-27 06:46:44.670106,False
166,884,163.26,2024-11-16 22:10:19.083111,False
608,660,546.56,2024-12-08 07:29:09.148162,False
207,369,94.81,2024-08-20 10:41:11.122391,False
815,568,691.46,2025-07-08 19:44:23.080130,False
116,538,231.02,2024-11-18 08:43:30.921180,False
126,195,660.28,2024-12-18 07:52:37.929435,False
522,915,998.96,2025-07-15 05:46:00.700646,True
110,779,276.96,2025-06-22 10:51:35.947951,False
955,551,398.22,2025-06-09 20:41:11.061771,False
20,588,14.89,2025-04-09 15:42:29.169826,False
315,285,448.09,2024-11-04 05:40:27.844443,False
669,887,810.74,2024-08-23 03:35:15.859200,True
216,101,41.11,2024-10-16 20:50:30.804319,False
241,567,937.68,2025-06-05 16:06:44.564285,True
873,527,373.92,2025-03-22 05:02:36.770659,False
91,724,209.44,2024-10-21 00:54:21.705271,True
965,940,508.0,2025-06-03 00:40:09.997808,True
900,653,463.47,2025-04-06 14:37:34.892662,False
198,846,428.68,2025-06-27 17:59:42.978260,False
792,105,234.26,2025-02-15 00:08:03.608086,True
354,240,602.22,2025-05-08 19:17:55.357233,False
974,92,23.32,2025-02-23 20:29:44.272864,False
271,449,914.61,2025-02-25 00:27:49.889009,True
609,48,847.52,2024-10-27 16:46:20.136379,False
777,394,293.67,2024-11-06 03:42:30.174162,True
861,515,422.86,2024-12-08 10:48:20.364513,False
202,393,699.11,2025-06-30 06:58:50.718658,False
763,982,314.46,2024-09-07 13:55:29.415422,False
71,436,885.48,2025-03-06 19:10:19.251683,False
268,841,610.52,2024-09-10 07:27:37.474698,False
136,926,499.69,2025-07-08 17:12:58.376105,False
212,564,857.79,2025-04-08 17:27:56.567971,False
940,624,106.69,2025-04-28 13:30:15.929463,False
833,777,157.67,2025-03-30 21:14:03.620558,False
392,213,386.25,2025-06-15 14:04:12.280151,False
56,869,249.08,2025-01-04 06:52:07.382244,False
260,976,12.14,2025-01-21 06:00:32.249897,False
891,846,969.81,2025-08-02 00:09:45.878150,True
627,470,873.88,2025-05-29 21:46:40.092089,False
423,30,505.55,2025-01-10 03:05:58.576979,True
330,295,212.45,2024-11-13 12:15:08.731708,False
316,615,11.77,2025-02-05 11:18:23.743471,False
14,923,870.73,2024-09-29 02:17:33.112415,True
442,99,194.44,2024-11-08 21:43:30.749271,False
656,980,987.4,2025-06-11 14:16:52.721852,True
420,563,687.39,2024-10-11 16:26:33.865618,False
466,95,697.15,2024-10-08 06:58:33.763701,False
149,155,804.28,2025-02-11 14:14:02.384066,False
215,644,785.93,2024-11-13 05:04:16.362497,False
870,497,727.45,2024-12-01 16:08:49.236230,False
643,479,102.86,2024-12-22 08:38:47.334161,False
180,274,329.25,2024-12-29 04:26:36.279544,True
884,177,492.58,2024-09-19 03:26:14.317246,True
72,939,635.05,2025-03-17 11:54:20.342051,False
456,721,112.82,2025-07-31 03:16:10.481510,True
733,36,990.84,2025-01-01 19:21:41.253137,True
193,946,247.19,2025-07-17 06:00:01.894603,False
85,938,831.45,2024-11-12 00:45:19.244607,True
373,321,297.63,2025-07-05 00:00:02.526525,False
266,14,56.26,2025-07-13 02:33:57.325374,True
397,884,695.83,2025-02-03 12:33:50.265126,False
243,594,554.68,2025-07-19 15:04:08.286928,False
152,288,462.24,2025-06-15 03:07:34.342995,True
12,130,82.19,2024-10-24 05:11:07.929533,False
699,576,378.37,2025-01-30 03:56:10.434000,True
71,304,765.44,2024-11-15 00:56:27.132265,True
671,824,432.01,2024-09-13 07:47:54.936272,False
526,706,5.8,2024-11-17 17:53:52.144984,False
418,470,962.98,2025-07-06 03:51:41.611030,True
835,312,286.21,2025-07-14 20:18:11.480224,False
535,520,299.44,2025-05-10 12:31:40.362838,False
93,706,410.35,2025-06-18 22:01:20.360173,False
756,146,542.53,2025-04-07 17:00:11.475147,False
847,142,92.16,2025-01-26 21:19:15.223744,False
95,374,179.57,2024-08-17 16:34:11.225569,False
731,644,434.38,2025-02-18 19:04:16.438815,False
483,296,462.97,2024-12-28 01:07:32.171024,True
314,892,905.7,2024-12-16 20:12:25.711089,True
902,246,294.48,2024-08-09 05:34:05.718770,False
589,59,601.77,2024-11-16 16:30:44.541363,False
609,596,425.72,2025-02-03 10:06:19.817745,False
957,114,136.86,2024-12-12 22:53:29.288922,False
486,992,50.97,2025-05-05 22:34:38.183820,False
144,8,935.96,2025-06-07 09:20:24.853164,True
441,910,130.95,2025-03-13 21:47:15.961953,False
165,159,17.91,2025-01-26 05:50:29.590817,False
821,951,35.78,2025-06-08 15:21:23.394269,False
926,307,554.91,2024-10-17 02:50:08.402356,True
638,173,945.28,2025-06-30 12:11:53.786191,True
468,778,799.03,2025-03-22 02:25:27.673362,True
892,971,465.05,2024-10-08 15:04:40.931246,False
631,41,70.48,2024-10-03 13:31:20.482321,False
22,497,293.26,2025-04-15 14:25:30.487973,False
739,96,315.33,2025-06-16 05:15:21.880700,False
638,337,247.58,2025-07-18 04:00:38.544021,True
771,713,906.56,2025-05-31 23:58:55.682875,True
289,826,949.32,2025-03-13 16:04:20.130538,True
939,700,309.56,2024-12-16 04:38:06.535149,True
70,202,863.47,2024-10-04 06:44:38.936583,False
468,545,902.63,2025-07-07 08:51:24.050882,True
839,708,616.89,2024-11-01 12:44:42.627758,False
481,246,821.55,2024-09-04 22:04:52.872365,False
872,334,640.96,2024-11-20 00:13:09.587788,True
218,477,821.41,2025-03-21 09:39:00.786858,False
751,510,35.82,2025-01-08 18:48:09.313292,False
774,559,375.4,2024-10-26 10:23:53.603304,False
28,698,228.72,2024-09-07 06:47:34.264487,False
377,267,132.36,2025-01-04 23:00:00.756412,False
406,643,815.85,2025-02-14 04:10:21.375429,True
10,218,600.94,2024-12-04 17:36:52.051033,False
359,134,968.29,2025-05-29 17:26:18.425189,True
444,289,64.43,2024-10-07 14:54:33.392879,False
445,367,655.85,2024-08-23 01:13:44.729156,True
381,139,624.49,2025-02-02 04:47:47.731775,True
528,591,492.61,2025-02-07 03:14:41.204591,True
854,489,696.24,2025-07-23 19:05:16.908443,False
744,61,839.53,2025-02-14 16:59:53.687916,False
658,108,842.0,2024-12-30 06:15:45.687685,False
88,170,530.02,2025-02-27 22:15:10.080935,False
458,833,234.53,2025-04-12 21:26:49.578991,False
21,772,50.7,2025-01-31 20:29:43.369662,False
58,750,837.47,2025-01-31 13:12:30.383862,False
682,748,953.85,2025-05-13 04:12:19.671294,True
766,795,416.05,2025-03-21 17:01:58.735591,False
398,20,784.71,2025-02-24 03:19:02.038422,True
907,69,258.65,2024-10-01 00:56:07.522206,True
77,490,538.8,2025-03-15 05:26:36.515517,False
405,946,646.18,2024-10-15 00:19:39.441994,True
383,827,597.04,2024-11-24 17:51:21.008648,False
630,782,96.48,2025-03-23 00:55:44.913384,True
451,508,790.45,2025-03-16 17:41:03.960841,False
978,375,909.6,2025-03-07 18:43:27.802098,True
906,180,777.62,2025-06-25 06:02:24.214402,False
641,831,697.1,2025-03-23 14:01:41.969332,False
958,1,210.08,2025-06-05 23:11:23.660567,False
891,40,726.5,2025-04-24 00:12:34.546144,True
790,185,55.68,2025-02-24 07:56:42.332310,False
707,397,587.98,2025-04-24 00:10:47.147900,True
905,2,560.26,2024-09-03 01:23:20.021796,True
980,581,644.61,2025-07-10 03:21:40.804861,True
489,418,949.24,2025-07-10 13:31:01.564490,True
379,790,309.07,2024-11-01 22:04:55.148763,False
877,653,138.12,2025-04-10 12:58:36.656319,False
99,431,160.13,2024-11-06 19:30:06.816718,False
498,151,122.96,2024-11-13 04:15:08.768319,True
842,985,17.19,2024-09-14 14:25:12.578379,False
593,196,880.79,2025-01-10 03:59:23.367528,True
328,607,919.57,2025-06-30 00:50:19.659759,True
193,746,71.29,2024-10-11 20:10:27.433500,False
17,808,542.68,2024-11-03 16:23:26.888738,False
304,732,403.5,2025-06-28 19:18:37.462242,False
495,856,842.91,2024-11-06 05:52:39.613066,False
999,743,789.76,2025-01-24 04:07:03.221888,True
993,619,773.69,2024-11-19 05:28:53.116484,False
935,770,14.99,2025-02-14 05:28:33.470842,False
774,804,202.53,2024-09-22 22:20:55.416487,False
103,115,874.98,2024-09-09 21:24:52.051092,False
357,140,232.82,2025-04-06 01:05:48.171049,True
984,819,388.76,2024-08-22 19:29:33.392234,False
359,657,531.43,2024-12-15 14:14:49.599960,False
434,922,571.87,2024-12-23 23:04:44.031400,False
383,521,583.08,2025-06-18 01:12:12.288352,True
743,1,740.79,2025-07-02 21:08:39.555899,False
694,402,961.34,2025-06-06 02:33:07.634468,True
985,470,132.82,2025-04-08 08:19:38.698252,False
858,66,617.62,2025-05-31 12:52:34.944904,False
468,345,26.25,2025-05-05 03:05:42.616204,True
391,662,279.21,2024-12-22 20:31:24.036075,False
